salary_in_usd,job_title_freq,employee_residence_freq,company_location_freq,experience_level_Executive-level,experience_level_Mid-level,experience_level_Senior-level,employment_type_Freelance,employment_type_Full-time,employment_type_Part-time,work_models_On-site,work_models_Remote,company_size_Medium,company_size_Small
160000,0.0036968576709796672,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
140000,0.0036968576709796672,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
93400,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
219000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
132000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
130500,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
116000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
184700,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
250000,0.010782501540357363,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
136000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
91000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
135000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
110000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
202000,0.0036968576709796672,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
147000,0.0036968576709796672,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
170625,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
127950,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
85256,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
71615,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
100000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,0,0
100000,0.009242144177449169,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,0,1
185000,0.19963031423290203,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
125000,0.19963031423290203,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
60000,0.0006161429451632779,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
52000,0.0006161429451632779,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
260000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
225000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
100000,0.012630930375847197,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
80000,0.012630930375847197,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
204500,0.00030807147258163895,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
142200,0.00030807147258163895,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
297300,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
198200,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
240000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
185000,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
79600,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
222200,0.01463339494762785,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
110000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
95000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
159000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
71000,0.009242144177449169,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
57000,0.009242144177449169,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
59000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
50000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
234000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
208000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
187000,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
128000,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
135000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
120000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
150000,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
140000,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
280000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
190000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
90000,0.007239679605668515,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
80000,0.007239679605668515,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
58300,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
145640,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
84400,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
105000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
75000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
98000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
236160,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
159408,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
115000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
85000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
145000,0.0018484288354898336,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
120000,0.0018484288354898336,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
120350,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
74400,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
158494,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
88052,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
181500,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
127000,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
300000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
260000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
205500,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
128500,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
191600,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
125600,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
130410,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
92000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
183900,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
108800,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
121200,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
231250,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
111000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
300000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
210500,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
105300,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
158400,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
85800,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
134200,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
103200,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
95400,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
57800,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
86000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
125000,0.13971041281577326,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
87500,0.13971041281577326,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
133200,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
84000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
171000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
93000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
216450,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
123750,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
212800,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
124100,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
205000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
166000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
231650,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
189100,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
266875,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
128250,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
158600,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
115300,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
225300,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
197400,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
109900,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
61200,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
161000,0.0006161429451632779,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
75000,0.0006161429451632779,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
166000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
73100,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
138510,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
95490,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
150000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
110000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
232200,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
133300,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
178250,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
110500,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
190000,0.006777572396796057,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
160000,0.006777572396796057,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
216000,0.01463339494762785,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
184000,0.01463339494762785,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
230000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
165600,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,0,0
65800,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,0,0
82500,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
247250,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
169000,0.010782501540357363,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
105500,0.010782501540357363,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
195800,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
108500,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
78800,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
225000,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
166000,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
160000,0.0009242144177449168,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
110000,0.0009242144177449168,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
87500,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
135000,0.19963031423290203,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
100000,0.19963031423290203,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
289800,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
214200,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
167500,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
106500,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
146000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
128000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
81500,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
175000,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
160000,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
240000,0.0012322858903265558,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
100000,0.0012322858903265558,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
180000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
249300,0.01463339494762785,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,0,0
149300,0.01463339494762785,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,0,0
248100,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
145900,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
170200,0.0012322858903265558,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
83900,0.0012322858903265558,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
94100,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
226600,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
140100,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
156000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
124000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
132600,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
308000,0.019870609981515713,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
190400,0.019870609981515713,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
155000,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
136000,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
75000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
214500,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
132600,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
111000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
104000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
85000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
180250,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
118000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
212800,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
111600,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
157500,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
132500,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
171000,0.012630930375847197,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
152000,0.012630930375847197,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
223600,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
115000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,0,0
140000,0.004467036352433764,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
110000,0.004467036352433764,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
130900,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
72700,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
144000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
180000,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
118200,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
221800,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
73000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
156600,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
137200,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
149000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
65300,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
187000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
119636,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
70374,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
67000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
102000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
94770,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
133000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
58400,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
169900,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
164100,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
180240,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
120160,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
93400,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
119000,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
71400,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
225100,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
140900,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
179000,0.016173752310536044,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
144000,0.016173752310536044,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
250800,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
167200,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
144000,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
76000,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
230000,0.0023105360443622922,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
180000,0.0023105360443622922,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
156450,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
119200,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
150000,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
130000,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
247500,0.004004929143561306,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
172200,0.004004929143561306,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
97500,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
220000,0.030345040049291436,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
185000,0.030345040049291436,0.8019100431300061,0.8093037584719655,1,0,0,0,1,0,1,0,1,0
303050,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
202350,0.030345040049291436,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
201650,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
124600,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
145000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
89500,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
65000,0.010628465804066543,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,0,1,1,0
205600,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
85000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
61800,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,0,1,1,0
116000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
72500,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
215000,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
169850,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
147400,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
107682,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
225300,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
197400,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
160000,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
136000,0.03727664818237831,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
204600,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
126500,0.09426987060998152,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
210000,0.02649414664202095,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
86500,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,0,0
40400,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,0,0
192351,0.1899260628465804,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
280000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
106700,0.012630930375847197,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
97000,0.012630930375847197,0.8019100431300061,0.8093037584719655,0,1,0,0,1,0,1,0,1,0
175000,0.13971041281577326,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,0,1,1,0
88000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
60000,0.19963031423290203,0.8019100431300061,0.8093037584719655,0,0,0,0,1,0,1,0,1,0
123000,0.0007701786814540973,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
93593,0.0007701786814540973,0.8019100431300061,0.8093037584719655,0,0,1,0,1,0,1,0,1,0
